id,clustering_coefficient_std,clustering_coefficient_max,weight_ratio,inside_weights_25,outside_weight_ratio,inside_weights,inside_weights_75,clustering_coefficient_25,size,degree_max,pageranks_50,inside_edges,pageranks_mean,pageranks_75,clustering_coefficient_50,subgraph_clustering_coeff,clustering_coeff_mean,degree_50,degree_75,inside_weight_ratio,inside_weights_50,degree_std,clustering_coefficient_75,outside_edges,pageranks_std,degree_mean,density,pageranks_max,cohesion,degree_25,pageranks_25,unlinked,outside_weights,inside_weights_mean,inside_weights_std
401,3.79E-05,0.000111469,0.82247191,109.5,0.548705302,366,142,2.39E-05,4,0.000111469,3.73E-05,3,5.57E-05,5.84E-05,2.71E-05,0,4.62E-05,2.71E-05,4.94E-05,0.451294698,137,3.79E-05,4.94E-05,30,3.52E-05,4.62E-05,0.5,0.000116618,0.1,2.39E-05,3.46E-05,0.75,445,122,28.57738033
402,2.37E-05,6.69E-05,0.907488987,23,0.524249423,206,45,6.37E-06,5,6.69E-05,4.46E-05,5,4.46E-05,5.84E-05,3.82E-05,0.555555556,3.31E-05,3.82E-05,4.78E-05,0.475750577,23,2.37E-05,4.78E-05,20,2.49E-05,3.31E-05,0.5,8.33E-05,0.25,6.37E-06,2.17E-05,0.75,227,41.2,34.95368364
403,4.43E-05,0.000130577,0.096280088,6,0.912175649,44,8.25,8.76E-06,6,0.000130577,3.33E-05,6,3.71E-05,4.29E-05,2.71E-05,0.5,4.30E-05,2.71E-05,5.73E-05,0.087824351,6,4.43E-05,5.73E-05,42,2.11E-05,4.30E-05,0.4,7.81E-05,0.142857143,8.76E-06,2.11E-05,0.8,457,7.333333333,1.972026594
404,3.51E-05,9.87E-05,0.736220472,16,0.575963719,187,39,3.18E-06,5,9.87E-05,3.50E-05,5,4.45E-05,4.59E-05,2.55E-05,0.722222222,3.18E-05,2.55E-05,2.87E-05,0.424036281,38,3.51E-05,2.87E-05,18,3.61E-05,3.18E-05,0.5,0.00011253,0.277777778,3.18E-06,1.52E-05,0.75,254,37.4,26.58270114
405,4.78E-06,1.59E-05,3.37037037,8.75,0.228813559,91,24,5.57E-06,4,1.59E-05,4.74E-05,4,5.56E-05,6.71E-05,6.37E-06,0.777777778,7.96E-06,6.37E-06,8.76E-06,0.771186441,10,4.78E-06,8.76E-06,2,2.32E-05,7.96E-06,0.666666667,9.25E-05,2,5.57E-06,3.60E-05,0.666666667,27,22.75,23.26343698
406,3.32E-05,9.55E-05,1.270676692,35.25,0.440397351,169,50,1.27E-05,5,9.55E-05,2.42E-05,4,4.44E-05,5.01E-05,1.59E-05,0,3.25E-05,1.59E-05,3.50E-05,0.559602649,43,3.32E-05,3.50E-05,7,3.12E-05,3.25E-05,0.4,0.000103126,0.571428571,1.27E-05,2.38E-05,0.8,133,42.25,14.6692706
407,4.36E-05,0.000108284,0.286075949,20.25,0.777559055,113,35,1.27E-05,5,0.000108284,2.38E-05,4,4.40E-05,7.22E-05,1.27E-05,0,4.46E-05,1.27E-05,8.60E-05,0.222440945,27,4.36E-05,8.60E-05,40,3.09E-05,4.46E-05,0.4,8.98E-05,0.1,1.27E-05,1.79E-05,0.8,395,28.25,14.70331595
408,2.07E-05,7.01E-05,0.289002558,10,0.775793651,113,12,3.34E-05,6,7.01E-05,3.51E-05,7,3.66E-05,4.49E-05,3.98E-05,0.533333333,4.30E-05,3.98E-05,6.05E-05,0.224206349,11,2.07E-05,6.05E-05,40,1.03E-05,4.30E-05,0.466666667,5.03E-05,0.175,3.34E-05,3.23E-05,0.766666667,391,16.14285714,13.03214237
409,4.07E-05,0.000121023,0.264299803,20,0.790951638,134,31,1.91E-05,5,0.000121023,2.83E-05,5,4.38E-05,2.88E-05,2.55E-05,0.722222222,4.08E-05,2.55E-05,2.87E-05,0.209048362,22,4.07E-05,2.87E-05,40,3.68E-05,4.08E-05,0.5,0.000116841,0.125,1.91E-05,2.77E-05,0.75,507,26.8,16.21604144
410,1.30E-05,4.14E-05,2.041666667,10,0.328767123,147,39,4.78E-06,6,4.14E-05,2.86E-05,5,3.65E-05,3.30E-05,1.11E-05,0,1.38E-05,1.11E-05,1.27E-05,0.671232877,36,1.30E-05,1.27E-05,6,2.79E-05,1.38E-05,0.333333333,9.68E-05,0.833333333,4.78E-06,1.85E-05,0.833333333,72,29.4,17.23484842
411,1.87E-05,5.10E-05,2.069444444,13.75,0.325791855,149,39.5,3.18E-06,5,5.10E-05,1.89E-05,4,4.36E-05,5.74E-05,3.18E-06,0,1.66E-05,3.18E-06,2.23E-05,0.674208145,16,1.87E-05,2.23E-05,9,3.53E-05,1.66E-05,0.4,0.000107303,0.444444444,3.18E-06,1.75E-05,0.8,72,37.25,38.58351332
412,1.87E-05,5.73E-05,2.433962264,15,0.291208791,129,24.25,7.17E-06,6,5.73E-05,3.04E-05,6,3.63E-05,3.42E-05,9.55E-06,0.7,1.59E-05,9.55E-06,9.55E-06,0.708791209,21.5,1.87E-05,9.55E-06,6,2.50E-05,1.59E-05,0.4,8.97E-05,1,7.17E-06,1.97E-05,0.8,53,21.5,10.61052936
413,1.69E-05,5.73E-05,2.333333333,9,0.3,147,19,1.04E-05,6,5.73E-05,3.10E-05,8,3.62E-05,3.67E-05,1.91E-05,0.825,2.44E-05,1.91E-05,3.03E-05,0.7,13.5,1.69E-05,3.03E-05,8,1.97E-05,2.44E-05,0.533333333,7.77E-05,1,1.04E-05,2.33E-05,0.733333333,63,18.375,13.7471588
414,2.07E-05,6.05E-05,1.361842105,24.5,0.423398329,207,60.75,9.55E-06,5,6.05E-05,2.41E-05,4,4.34E-05,4.90E-05,9.55E-06,0,2.10E-05,9.55E-06,2.23E-05,0.576601671,33.5,2.07E-05,2.23E-05,11,3.17E-05,2.10E-05,0.4,0.000102953,0.363636364,9.55E-06,2.35E-05,0.8,152,51.75,38.38863764
415,1.47E-05,4.14E-05,3.512820513,26.5,0.221590909,137,48.25,3.18E-06,5,4.14E-05,3.31E-05,4,4.34E-05,3.38E-05,6.37E-06,0,1.21E-05,6.37E-06,6.37E-06,0.778409091,40.5,1.47E-05,6.37E-06,4,3.27E-05,1.21E-05,0.4,0.000107442,1,3.18E-06,2.63E-05,0.8,39,34.25,16.96135313
416,6.12E-05,0.000156056,0.68877551,12.25,0.592145015,135,23,9.55E-06,4,0.000156056,3.80E-05,6,5.39E-05,6.11E-05,1.91E-05,1,5.10E-05,1.91E-05,6.05E-05,0.407854985,13.5,6.12E-05,6.05E-05,22,3.42E-05,5.10E-05,1,0.00011227,0.272727273,9.55E-06,3.08E-05,0.5,196,22.5,16.6107395
417,3.62E-05,0.000101914,0.6816609,10,0.594650206,197,67,1.27E-05,5,0.000101914,3.28E-05,5,4.30E-05,4.00E-05,1.91E-05,0.583333333,3.82E-05,1.91E-05,5.41E-05,0.405349794,11,3.62E-05,5.41E-05,24,2.45E-05,3.82E-05,0.5,9.03E-05,0.208333333,1.27E-05,3.23E-05,0.75,289,39.4,38.96973184
418,5.22E-06,1.59E-05,3.083333333,13,0.244897959,74,32.5,3.18E-06,4,1.59E-05,4.50E-05,3,5.33E-05,7.13E-05,4.78E-06,0,7.17E-06,4.78E-06,8.76E-06,0.755102041,17,5.22E-06,8.76E-06,3,3.19E-05,7.17E-06,0.5,0.000102059,1,3.18E-06,2.70E-05,0.75,24,24.66666667,16.81930108
419,1.96E-05,5.73E-05,18.33333333,11.75,0.051724138,110,19.75,3.98E-06,6,5.73E-05,2.33E-05,6,3.55E-05,3.39E-05,7.96E-06,0.7,1.80E-05,7.96E-06,2.39E-05,0.948275862,16.5,1.96E-05,2.39E-05,1,2.69E-05,1.80E-05,0.4,9.39E-05,6,3.98E-06,1.99E-05,0.8,6,18.33333333,10.78064109
420,2.00E-05,6.05E-05,1.277777778,24,0.43902439,253,64,1.27E-05,5,6.05E-05,4.63E-05,5,4.24E-05,5.40E-05,3.50E-05,0.555555556,3.18E-05,3.50E-05,4.46E-05,0.56097561,35,2.00E-05,4.46E-05,19,1.58E-05,3.18E-05,0.5,6.25E-05,0.263157895,1.27E-05,2.92E-05,0.75,198,50.6,31.3279428
421,7.25E-06,3.18E-05,3.6125,14,0.216802168,289,46,1.59E-05,4,3.18E-05,5.55E-05,6,5.28E-05,6.53E-05,2.23E-05,1,2.31E-05,2.23E-05,2.95E-05,0.783197832,30,7.25E-06,2.95E-05,8,1.30E-05,2.31E-05,1,6.53E-05,0.75,1.59E-05,4.31E-05,0.5,80,48.16666667,50.34685249
422,1.44E-05,4.46E-05,0.253012048,7.5,0.798076923,84,14,1.27E-05,7,4.46E-05,3.10E-05,7,3.01E-05,3.55E-05,2.55E-05,0.375,2.46E-05,2.55E-05,3.66E-05,0.201923077,10,1.44E-05,3.66E-05,31,6.30E-06,2.46E-05,0.333333333,3.88E-05,0.225806452,1.27E-05,2.37E-05,0.833333333,332,12,6.094494002
423,9.86E-06,3.18E-05,0.727272727,7.5,0.578947368,104,25.25,9.55E-06,6,3.18E-05,2.93E-05,6,3.50E-05,3.65E-05,2.07E-05,0.583333333,1.75E-05,2.07E-05,2.23E-05,0.421052632,13,9.86E-06,2.23E-05,16,1.56E-05,1.75E-05,0.4,6.78E-05,0.375,9.55E-06,2.49E-05,0.8,143,17.33333333,11.68569876
424,3.40E-05,9.87E-05,0.351851852,11,0.739726027,114,22,1.27E-05,5,9.87E-05,5.33E-05,5,4.20E-05,5.76E-05,5.10E-05,0.555555556,4.40E-05,5.10E-05,5.41E-05,0.260273973,15,3.40E-05,5.41E-05,27,2.21E-05,4.40E-05,0.5,6.78E-05,0.185185185,1.27E-05,1.65E-05,0.75,324,22.8,16.59397481
425,1.16E-05,4.14E-05,1.824561404,7.5,0.354037267,208,34,2.23E-05,5,4.14E-05,3.25E-05,6,4.19E-05,6.40E-05,3.18E-05,0.666666667,2.87E-05,3.18E-05,3.82E-05,0.645962733,21.5,1.16E-05,3.82E-05,10,1.99E-05,2.87E-05,0.6,6.69E-05,0.6,2.23E-05,2.80E-05,0.7,114,34.66666667,38.663793
426,1.67E-05,6.05E-05,0.918454936,7.5,0.521252796,214,22,2.55E-05,5,6.05E-05,4.76E-05,7,4.18E-05,5.66E-05,2.55E-05,0.766666667,3.06E-05,2.55E-05,3.18E-05,0.478747204,15,1.67E-05,3.18E-05,27,1.79E-05,3.06E-05,0.7,6.27E-05,0.259259259,2.55E-05,2.53E-05,0.65,233,30.57142857,42.31466191
427,1.46E-05,5.10E-05,0.976284585,64,0.506,247,97.5,1.75E-05,4,5.10E-05,4.80E-05,3,5.17E-05,6.13E-05,2.55E-05,0,2.87E-05,2.55E-05,3.66E-05,0.494,76,1.46E-05,3.66E-05,16,1.97E-05,2.87E-05,0.5,8.20E-05,0.1875,1.75E-05,3.84E-05,0.75,253,82.33333333,27.71682201
428,6.24E-06,1.91E-05,1.733333333,12.5,0.365853659,78,23,3.18E-06,5,1.91E-05,3.13E-05,4,4.11E-05,4.00E-05,3.18E-06,0,7.64E-06,3.18E-06,9.55E-06,0.634146341,16,6.24E-06,9.55E-06,2,2.72E-05,7.64E-06,0.4,9.35E-05,2,3.18E-06,2.26E-05,0.8,45,19.5,11.25833025
429,4.49E-05,0.000121023,0.451403888,47.5,0.688988095,209,91,1.67E-05,4,0.000121023,3.87E-05,3,5.13E-05,6.38E-05,2.23E-05,0,4.38E-05,2.23E-05,4.94E-05,0.311011905,68,4.49E-05,4.94E-05,39,3.53E-05,4.38E-05,0.5,0.000109504,0.076923077,1.67E-05,2.62E-05,0.75,463,69.66666667,35.53714801
430,3.46E-05,9.55E-05,0.684210526,10.25,0.59375,91,18.75,7.17E-06,6,9.55E-05,2.15E-05,6,3.38E-05,5.08E-05,9.55E-06,0.5,3.13E-05,9.55E-06,4.78E-05,0.40625,13,3.46E-05,4.78E-05,13,2.14E-05,3.13E-05,0.4,6.74E-05,0.461538462,7.17E-06,1.79E-05,0.8,133,15.16666667,7.55902698
431,1.83E-05,5.41E-05,1.1875,10,0.457142857,114,35,9.55E-06,5,5.41E-05,3.86E-05,5,4.01E-05,4.80E-05,9.55E-06,0.722222222,1.85E-05,9.55E-06,1.59E-05,0.542857143,13,1.83E-05,1.59E-05,12,1.98E-05,1.85E-05,0.5,7.30E-05,0.416666667,9.55E-06,2.54E-05,0.75,96,22.8,15.39350512
432,9.82E-06,2.87E-05,2.6,6,0.277777778,104,33.5,5.57E-06,4,2.87E-05,4.40E-05,4,5.00E-05,7.09E-05,9.55E-06,0.777777778,1.27E-05,9.55E-06,1.67E-05,0.722222222,13.5,9.82E-06,1.67E-05,6,3.00E-05,1.27E-05,0.666666667,9.27E-05,0.666666667,5.57E-06,2.31E-05,0.666666667,40,26,26.69269563
433,2.34E-05,6.69E-05,0.64957265,8,0.606217617,76,22,3.18E-06,6,6.69E-05,1.85E-05,5,3.33E-05,2.41E-05,3.18E-06,0,1.49E-05,3.18E-06,7.96E-06,0.393782383,10,2.34E-05,7.96E-06,14,3.35E-05,1.49E-05,0.333333333,0.000107744,0.357142857,3.18E-06,1.56E-05,0.833333333,117,15.2,9.260669522
434,1.36E-05,4.14E-05,1.455555556,21.75,0.407239819,131,34.5,6.37E-06,5,4.14E-05,2.26E-05,4,3.98E-05,4.24E-05,6.37E-06,0,1.53E-05,6.37E-06,1.59E-05,0.592760181,23.5,1.36E-05,1.59E-05,11,2.73E-05,1.53E-05,0.4,9.20E-05,0.363636364,6.37E-06,2.20E-05,0.8,90,32.75,19.33099842
435,1.06E-05,3.18E-05,2.238095238,8.75,0.308823529,94,18.75,6.37E-06,5,3.18E-05,3.01E-05,6,3.98E-05,4.30E-05,6.37E-06,0.75,1.47E-05,6.37E-06,2.23E-05,0.691176471,13,1.06E-05,2.23E-05,5,1.89E-05,1.47E-05,0.6,7.53E-05,1.2,6.37E-06,2.69E-05,0.7,42,15.66666667,8.900686615
436,1.67E-05,4.78E-05,3.060606061,16.5,0.246268657,101,36.25,3.18E-06,5,4.78E-05,2.74E-05,4,3.95E-05,2.99E-05,9.55E-06,0,1.53E-05,9.55E-06,1.27E-05,0.753731343,27.5,1.67E-05,1.27E-05,4,3.01E-05,1.53E-05,0.4,9.90E-05,1,3.18E-06,2.53E-05,0.8,33,25.25,11.79777521
437,1.19E-05,3.50E-05,inf,46.5,0,176,74,7.96E-06,4,3.50E-05,4.09E-05,3,4.94E-05,5.79E-05,1.27E-05,0,1.59E-05,1.27E-05,2.07E-05,1,65,1.19E-05,2.07E-05,0,2.72E-05,1.59E-05,0.5,9.41E-05,,7.96E-06,3.23E-05,0.75,0,58.66666667,22.89589968
438,1.92E-05,6.05E-05,0.746875,47.5,0.572450805,239,112.5,1.67E-05,4,6.05E-05,4.38E-05,3,4.93E-05,5.90E-05,2.23E-05,0,2.87E-05,2.23E-05,3.42E-05,0.427549195,81,1.92E-05,3.42E-05,21,2.69E-05,2.87E-05,0.5,9.18E-05,0.142857143,1.67E-05,3.41E-05,0.75,320,79.66666667,53.08065142
439,7.50E-05,0.000197459,0.121887287,18.75,0.89135514,93,27.5,2.23E-05,4,0.000197459,3.49E-05,4,4.92E-05,5.75E-05,3.18E-05,0.777777778,6.85E-05,3.18E-05,7.80E-05,0.10864486,23,7.50E-05,7.80E-05,65,3.66E-05,6.85E-05,0.666666667,0.000110967,0.061538462,2.23E-05,2.66E-05,0.666666667,763,23.25,12.37689379
440,3.10E-05,8.28E-05,0.360248447,9,0.735159817,174,48.5,3.42E-05,4,8.28E-05,5.33E-05,4,4.91E-05,6.25E-05,5.89E-05,0.777777778,5.10E-05,5.89E-05,7.56E-05,0.264840183,14,3.10E-05,7.56E-05,46,2.25E-05,5.10E-05,0.666666667,7.58E-05,0.086956522,3.42E-05,3.99E-05,0.666666667,483,43.5,54.1364018
441,4.29E-05,0.000124208,0.253623188,16,0.797687861,105,26,1.59E-05,5,0.000124208,2.60E-05,5,3.92E-05,3.72E-05,2.55E-05,0,4.20E-05,2.55E-05,4.14E-05,0.202312139,23,4.29E-05,4.14E-05,36,2.61E-05,4.20E-05,0.5,8.99E-05,0.138888889,1.59E-05,2.51E-05,0.75,414,21,9.465727653
442,4.05E-05,0.000108284,0.407017544,6.75,0.710723192,116,32.5,1.59E-05,5,0.000108284,3.82E-05,6,3.91E-05,5.21E-05,2.87E-05,0.866666667,5.16E-05,2.87E-05,9.24E-05,0.289276808,17,4.05E-05,9.24E-05,29,1.49E-05,5.16E-05,0.6,5.93E-05,0.206896552,1.59E-05,2.62E-05,0.7,285,19.33333333,12.81492186
443,3.24E-05,8.92E-05,2.222222222,33,0.310344828,140,42.5,6.37E-06,5,8.92E-05,2.31E-05,4,3.91E-05,2.61E-05,9.55E-06,0,2.48E-05,9.55E-06,1.59E-05,0.689655172,40.5,3.24E-05,1.59E-05,6,3.48E-05,2.48E-05,0.4,0.000108377,0.666666667,6.37E-06,2.28E-05,0.8,63,35,11.68332145
444,0.00011422,0.000261155,0.386363636,18.5,0.721311475,68,31,1.91E-05,3,0.000261155,3.65E-05,3,6.48E-05,8.60E-05,2.55E-05,1,9.98E-05,2.55E-05,0.000143317,0.278688525,31,0.00011422,0.000143317,13,5.03E-05,9.98E-05,1,0.000135477,0.230769231,1.91E-05,2.95E-05,0.5,176,22.66666667,11.78511302
445,2.26E-05,6.69E-05,0.398305085,7,0.715151515,47,9,3.18E-06,6,6.69E-05,2.01E-05,5,3.21E-05,3.62E-05,1.11E-05,0,2.02E-05,1.11E-05,2.39E-05,0.284848485,7,2.26E-05,2.39E-05,14,2.40E-05,2.02E-05,0.333333333,8.21E-05,0.357142857,3.18E-06,1.58E-05,0.833333333,118,9.4,4.409081537
446,2.79E-05,7.33E-05,0.540909091,21.5,0.648967552,119,35.75,3.18E-06,5,7.33E-05,1.90E-05,4,3.83E-05,5.44E-05,6.37E-06,0,2.55E-05,6.37E-06,4.14E-05,0.351032448,27.5,2.79E-05,4.14E-05,15,2.81E-05,2.55E-05,0.4,8.63E-05,0.266666667,3.18E-06,1.77E-05,0.8,220,29.75,17.15189494
447,4.40E-05,0.000121023,1.744,20.75,0.364431487,218,76.25,1.51E-05,4,0.000121023,3.52E-05,4,4.78E-05,5.59E-05,2.55E-05,0.777777778,4.62E-05,2.55E-05,5.65E-05,0.635568513,42.5,4.40E-05,5.65E-05,14,2.99E-05,4.62E-05,0.666666667,9.83E-05,0.285714286,1.51E-05,2.71E-05,0.666666667,125,54.5,38.16084381
448,4.34E-05,0.000114653,0.12,8.25,0.892857143,42,12.25,3.18E-06,5,0.000114653,2.39E-05,4,3.81E-05,5.60E-05,3.18E-06,0,2.87E-05,3.18E-06,1.91E-05,0.107142857,10,4.34E-05,1.91E-05,35,2.50E-05,2.87E-05,0.4,7.83E-05,0.114285714,3.18E-06,1.88E-05,0.8,350,10.5,3.640054945
449,1.99E-05,5.73E-05,0.528169014,6,0.65437788,75,27.75,3.18E-06,5,5.73E-05,3.34E-05,4,3.73E-05,5.19E-05,1.59E-05,0,2.04E-05,1.59E-05,2.23E-05,0.34562212,15,1.99E-05,2.23E-05,12,1.38E-05,2.04E-05,0.4,5.34E-05,0.333333333,3.18E-06,3.12E-05,0.8,142,18.75,13.80896448
450,3.94E-05,9.55E-05,1.848484848,80.25,0.35106383,305,224.75,4.46E-05,3,9.55E-05,7.65E-05,2,6.20E-05,8.60E-05,8.28E-05,0,6.16E-05,8.28E-05,8.92E-05,0.64893617,152.5,3.94E-05,8.92E-05,13,3.48E-05,6.16E-05,0.666666667,9.55E-05,0.153846154,4.46E-05,4.53E-05,0.666666667,165,152.5,144.5
451,1.65E-05,5.10E-05,0.637755102,10,0.6105919,125,22.75,9.55E-06,5,5.10E-05,2.62E-05,6,3.71E-05,4.19E-05,1.91E-05,0.75,2.17E-05,1.91E-05,2.55E-05,0.3894081,16,1.65E-05,2.55E-05,20,2.19E-05,2.17E-05,0.6,7.77E-05,0.3,9.55E-06,2.29E-05,0.7,196,20.83333333,16.06670124
452,2.23E-05,6.05E-05,0.387640449,7,0.720647773,69,18,6.37E-06,5,6.05E-05,3.68E-05,5,3.70E-05,4.20E-05,9.55E-06,0.583333333,2.36E-05,9.55E-06,3.82E-05,0.279352227,15,2.23E-05,3.82E-05,14,1.49E-05,2.36E-05,0.5,6.07E-05,0.357142857,6.37E-06,3.02E-05,0.75,178,13.8,5.979966555
453,2.41E-05,7.33E-05,1.223300971,8.5,0.449781659,126,24,1.19E-05,6,7.33E-05,2.20E-05,7,3.06E-05,3.23E-05,2.07E-05,0.716666667,2.92E-05,2.07E-05,4.14E-05,0.550218341,15,2.41E-05,4.14E-05,13,1.95E-05,2.92E-05,0.466666667,7.19E-05,0.538461538,1.19E-05,1.75E-05,0.766666667,103,18,10.99350458
454,2.65E-05,7.64E-05,0.717391304,13,0.582278481,165,44.75,1.59E-05,4,7.64E-05,3.70E-05,4,4.56E-05,5.64E-05,2.39E-05,0.777777778,3.26E-05,2.39E-05,4.06E-05,0.417721519,16.5,2.65E-05,4.06E-05,22,2.52E-05,3.26E-05,0.666666667,8.65E-05,0.181818182,1.59E-05,2.62E-05,0.666666667,230,41.25,44.9798566
455,7.80E-06,2.23E-05,inf,6.5,0,21,7.5,3.18E-06,4,2.23E-05,3.67E-05,3,4.55E-05,4.63E-05,6.37E-06,0,9.55E-06,6.37E-06,1.27E-05,1,7,7.80E-06,1.27E-05,0,1.71E-05,9.55E-06,0.5,7.50E-05,,3.18E-06,3.59E-05,0.75,0,7,0.816496581
456,1.66E-05,4.78E-05,3.836363636,39,0.206766917,211,89,1.04E-05,4,4.78E-05,3.64E-05,3,4.55E-05,5.63E-05,1.59E-05,0,2.07E-05,1.59E-05,2.63E-05,0.793233083,45,1.66E-05,2.63E-05,8,2.53E-05,2.07E-05,0.5,8.64E-05,0.375,1.04E-05,2.56E-05,0.75,55,70.33333333,44.58200933
457,3.53E-05,9.55E-05,0.275747508,8.75,0.783854167,83,31,3.18E-06,5,9.55E-05,2.22E-05,4,3.61E-05,2.40E-05,1.27E-05,0,2.55E-05,1.27E-05,1.27E-05,0.216145833,19,3.53E-05,1.27E-05,27,3.53E-05,2.55E-05,0.4,0.000106167,0.148148148,3.18E-06,1.41E-05,0.8,301,20.75,12.57726123
458,1.68E-05,5.10E-05,0.265306122,6.25,0.790322581,52,8,3.98E-06,6,5.10E-05,2.57E-05,6,2.99E-05,3.78E-05,9.55E-06,0.5,1.65E-05,9.55E-06,1.99E-05,0.209677419,7.5,1.68E-05,1.99E-05,16,1.57E-05,1.65E-05,0.4,5.85E-05,0.375,3.98E-06,1.68E-05,0.8,196,8.666666667,3.815174381
459,3.53E-05,8.92E-05,1.229166667,17.5,0.448598131,118,55.5,3.18E-06,4,8.92E-05,2.76E-05,3,4.47E-05,5.51E-05,1.27E-05,0,2.95E-05,1.27E-05,3.90E-05,0.551401869,28,3.53E-05,3.90E-05,9,3.85E-05,2.95E-05,0.5,0.000109665,0.333333333,3.18E-06,1.72E-05,0.75,96,39.33333333,32.0451071
460,1.57E-05,4.46E-05,3.951219512,24,0.201970443,162,55.5,6.37E-06,4,4.46E-05,3.27E-05,4,4.41E-05,4.68E-05,1.43E-05,0.777777778,1.99E-05,1.43E-05,2.79E-05,0.798029557,39,1.57E-05,2.79E-05,4,2.37E-05,1.99E-05,0.666666667,8.49E-05,1,6.37E-06,3.01E-05,0.666666667,41,40.5,24.428467
461,1.05E-05,3.18E-05,0.394160584,6.75,0.717277487,54,16.75,3.18E-06,5,3.18E-05,3.01E-05,4,3.53E-05,3.91E-05,9.55E-06,0,1.21E-05,9.55E-06,1.27E-05,0.282722513,10,1.05E-05,1.27E-05,10,1.44E-05,1.21E-05,0.4,6.14E-05,0.4,3.18E-06,2.46E-05,0.8,137,13.5,8.789197916
462,4.37E-05,0.000108284,1,26.5,0.5,101,46,8.76E-06,4,0.000108284,4.26E-05,3,4.40E-05,6.60E-05,4.30E-05,0,5.02E-05,4.30E-05,8.44E-05,0.5,44,4.37E-05,8.44E-05,9,2.54E-05,5.02E-05,0.5,7.49E-05,0.333333333,8.76E-06,2.07E-05,0.75,101,33.66666667,17.51824446
463,6.37E-06,3.18E-05,0.577348066,26,0.633975482,209,29.25,1.91E-05,4,3.18E-05,4.22E-05,6,4.33E-05,4.44E-05,2.55E-05,1,2.55E-05,2.55E-05,3.18E-05,0.366024518,26.5,6.37E-06,3.18E-05,17,3.06E-06,2.55E-05,1,4.84E-05,0.352941176,1.91E-05,4.11E-05,0.5,362,34.83333333,18.03160805
464,3.02E-05,8.60E-05,1.416666667,67,0.413793103,204,69,1.67E-05,4,8.60E-05,2.87E-05,3,4.31E-05,4.46E-05,2.07E-05,0,3.42E-05,2.07E-05,3.82E-05,0.586206897,68,3.02E-05,3.82E-05,14,2.69E-05,3.42E-05,0.5,8.96E-05,0.214285714,1.67E-05,2.71E-05,0.75,144,68,1.632993162
465,1.11E-05,7.01E-05,0.693181818,183,0.590604027,183,183,5.33E-05,2,7.01E-05,8.48E-05,1,8.48E-05,8.85E-05,5.89E-05,,5.89E-05,5.89E-05,6.45E-05,0.409395973,183,1.11E-05,6.45E-05,21,7.38E-06,5.89E-05,1,9.22E-05,0.047619048,5.33E-05,8.11E-05,0.5,264,183,0
466,1.25E-05,3.82E-05,0.778571429,10.75,0.562248996,109,40,6.37E-06,5,3.82E-05,2.43E-05,4,3.39E-05,3.29E-05,9.55E-06,0,1.40E-05,9.55E-06,1.27E-05,0.437751004,23.5,1.25E-05,1.27E-05,10,2.43E-05,1.40E-05,0.4,8.08E-05,0.4,6.37E-06,1.60E-05,0.8,140,27.25,17.68297204
467,9.65E-06,2.55E-05,9.333333333,8,0.096774194,56,24.5,3.18E-06,4,2.55E-05,3.08E-05,3,4.23E-05,5.44E-05,3.18E-06,0,8.76E-06,3.18E-06,8.76E-06,0.903225806,9,9.65E-06,8.76E-06,1,2.93E-05,8.76E-06,0.5,9.02E-05,3,3.18E-06,1.87E-05,0.75,6,18.66666667,15.10702559
468,6.57E-06,1.91E-05,2.9,15.5,0.256410256,58,24,3.18E-06,4,1.91E-05,3.21E-05,3,4.20E-05,4.66E-05,4.78E-06,0,7.96E-06,4.78E-06,9.55E-06,0.743589744,21,6.57E-06,9.55E-06,2,2.38E-05,7.96E-06,0.5,8.24E-05,1.5,3.18E-06,2.76E-05,0.75,20,19.33333333,7.039570694
469,2.57E-05,7.01E-05,1.336842105,92.5,0.427927928,254,161.5,1.59E-05,3,7.01E-05,4.97E-05,2,5.59E-05,7.07E-05,1.91E-05,0,3.40E-05,1.91E-05,4.46E-05,0.572072072,127,2.57E-05,4.46E-05,19,2.71E-05,3.40E-05,0.666666667,9.18E-05,0.105263158,1.59E-05,3.80E-05,0.666666667,190,127,69
470,4.35E-05,0.000101914,0.687179487,60.5,0.592705167,134,73.5,9.55E-06,3,0.000101914,2.83E-05,2,5.58E-05,7.10E-05,9.55E-06,0,4.03E-05,9.55E-06,5.57E-05,0.407294833,67,4.35E-05,5.57E-05,9,4.10E-05,4.03E-05,0.666666667,0.000113675,0.222222222,9.55E-06,2.68E-05,0.666666667,195,67,13
471,4.43E-05,0.000114653,0.541528239,7,0.648706897,163,78,1.04E-05,4,0.000114653,3.44E-05,3,4.18E-05,6.06E-05,3.66E-05,0,4.78E-05,3.66E-05,7.40E-05,0.351293103,7,4.43E-05,7.40E-05,32,2.94E-05,4.78E-05,0.5,8.52E-05,0.09375,1.04E-05,1.56E-05,0.75,301,54.33333333,66.93944195
472,5.86E-05,0.000146501,0.31043257,19,0.763106796,122,56,2.23E-05,3,0.000146501,2.96E-05,3,5.55E-05,7.08E-05,2.55E-05,1,6.37E-05,2.55E-05,8.60E-05,0.236893204,28,5.86E-05,8.60E-05,38,4.00E-05,6.37E-05,1,0.000111994,0.078947368,2.23E-05,2.72E-05,0.5,393,40.66666667,31.51013946
