id,clustering_coefficient_std,clustering_coefficient_max,inside_weights_25,outside_weight_ratio,inside_weights,inside_weights_75,clustering_coefficient_25,size,degree_max,pageranks_50,inside_edges,pageranks_mean,pageranks_75,clustering_coefficient_50,subgraph_clustering_coeff,clustering_coeff_mean,degree_50,degree_75,inside_weight_ratio,inside_weights_50,degree_std,clustering_coefficient_75,outside_edges,pageranks_std,degree_mean,density,pageranks_max,cohesion,degree_25,pageranks_25,unlinked,outside_weights,inside_weights_mean,inside_weights_std
354,0.046161514,0.012925969,0.053030303,0.582854183,0.001475473,0.057669441,0.098765432,0.00744879,0.012925969,0.097515882,0.001288185,0.157587099,0.189052168,0.128571429,0.825,0.180323226,0.128571429,0.205696203,0.417145817,0.082251082,0.046161514,0.205696203,0.003525264,0.034183064,0.180323226,0.515159028,0.007505695,0.070553443,0.098765432,0.131134604,0.484840972,0.002896633,0.065122378,0.024659564
355,0.079181449,0.023501763,0.012987013,0.587024933,0.001568173,0.044589774,0.080246914,0.00744879,0.023501763,0.124451732,0.001288185,0.155096894,0.162553895,0.064285714,0.825,0.201016055,0.064285714,0.148734177,0.412975067,0.04978355,0.079181449,0.148734177,0.004700353,0.03623948,0.201016055,0.515159028,0.008722713,0.051964512,0.080246914,0.062723918,0.484840972,0.003121371,0.070367133,0.074002657
356,0.052435956,0.01880141,0.022727273,0.549635961,0.001282348,0.093935791,0.179012346,0.00744879,0.01880141,0.098151833,0.000920132,0.154492292,0.125627829,0.157142857,0.541666667,0.242401713,0.157142857,0.186708861,0.450364039,0.069264069,0.052435956,0.186708861,0.003721112,0.033674819,0.242401713,0.376633036,0.009278736,0.049029418,0.179012346,0.143051006,0.623366964,0.002234902,0.079254079,0.054203159
357,0.137776783,0.038190364,0.038961039,0.792834317,0.001799923,0.026159334,0.12345679,0.005586592,0.038190364,0.214670634,0.000736106,0.213128075,0.16318917,0.185714286,0.722222222,0.347639531,0.185714286,0.189873418,0.207165683,0.047619048,0.137776783,0.189873418,0.012534273,0.050336217,0.347639531,0.48052753,0.012087578,0.009268061,0.12345679,0.05143866,0.51947247,0.008302848,0.146153846,0.180301726
358,0.071879323,0.018213866,0.03030303,0.682534554,0.001707223,0.130796671,0.024691358,0.005586592,0.018213866,0.092689888,0.000920132,0.211838287,0.194046682,0.114285714,0.75,0.219935213,0.114285714,0.278481013,0.317465446,0.056277056,0.071879323,0.278481013,0.005875441,0.05449374,0.219935213,0.584422024,0.013104367,0.029657795,0.024691358,0.105534321,0.415577976,0.00489431,0.111305361,0.091205474
359,0.148819057,0.03760282,0.017316017,0.319723551,0.001089224,0.114149822,0.024691358,0.005586592,0.03760282,0.054414372,0.000736106,0.210663585,0.04075555,0.014285714,0.722222222,0.241219266,0.014285714,0.025316456,0.680276449,0.034632035,0.148819057,0.025316456,0.001370936,0.088049485,0.241219266,0.48052753,0.020421625,0.11569799,0.024691358,0.029196233,0.51947247,0.0007741,0.081818182,0.060393587
360,0.147561957,0.038777908,0.112554113,0.699241192,0.002178447,0.165279429,0.222222222,0.003724395,0.038777908,0.194653875,0.000552079,0.296906453,0.217622047,0.314285714,0.777777778,0.487759545,0.314285714,0.512658228,0.300758808,0.127705628,0.147561957,0.512658228,0.010379945,0.062283646,0.487759545,0.65368502,0.015265083,0.008824162,0.222222222,0.280130584,0.34631498,0.006642278,0.230769231,0.173916969
361,0.042011494,0.012338425,0.00974026,0.148284862,0.001938973,0.189060642,0.148148148,0.005586592,0.012338425,0.176416953,0.000920132,0.208587904,0.216736876,0.128571429,0.666666667,0.188009134,0.128571429,0.202531646,0.851715138,0.019480519,0.042011494,0.202531646,0.001175088,0.030671766,0.188009134,0.584422024,0.007065316,0.163498099,0.148148148,0.290068104,0.415577976,0.000511905,0.128787879,0.127496065
362,0.058085992,0.017038778,0.008658009,0.831968811,0.000957899,0.046373365,0.037037037,0.00744879,0.017038778,0.074897211,0.001104159,0.147271999,0.142419846,0.05,0.625,0.138937567,0.05,0.098101266,0.168031189,0.012987013,0.058085992,0.098101266,0.006267137,0.033506781,0.138937567,0.445896032,0.008572859,0.032794677,0.037037037,0.143062587,0.554103968,0.005493614,0.043956044,0.03944701
363,0.095887775,0.027027027,0.047619048,0.702692119,0.001174199,0.045184304,0.024691358,0.00744879,0.027027027,0.064003291,0.000736106,0.147157546,0.074661501,0.05,0,0.180323226,0.05,0.085443038,0.297307881,0.056277056,0.095887775,0.085443038,0.005287897,0.056129332,0.180323226,0.30737004,0.014285429,0.027179271,0.024691358,0.046214026,0.69262996,0.003695704,0.08951049,0.071968211
364,0.002783012,0.000587544,0.037878788,0,0.000224025,0.033888228,0,0.001862197,0.000587544,0.341845016,0.000184026,0.429883291,0.326362431,0,0,0.005912237,0,0.006329114,1,0.04978355,0.002783012,0.006329114,0,0.043842162,0.005912237,0.65368502,0.013623765,,0,0.481034443,0.34631498,0,0.04020979,0.014647739
365,0.002783012,0.000587544,0.017316017,0,0.0001236,0.014268728,0,0.001862197,0.000587544,0.305994856,0.000184026,0.429883291,0.313123485,0,0,0.005912237,0,0.006329114,1,0.021645022,0.002783012,0.006329114,0,0.040921842,0.005912237,0.65368502,0.013623765,,0,0.481034443,0.34631498,0,0.017482517,0.00532645
366,0.002783012,0.000587544,0.017316017,0,0.0001236,0.014268728,0,0.001862197,0.000587544,0.305994856,0.000184026,0.429883291,0.313123485,0,0,0.005912237,0,0.006329114,1,0.021645022,0.002783012,0.006329114,0,0.040921842,0.005912237,0.65368502,0.013623765,,0,0.481034443,0.34631498,0,0.017482517,0.00532645
367,0.002783012,0.000587544,0.015151515,0,0.00010815,0.010701546,0,0.001862197,0.000587544,0.283852111,0.000184026,0.429883291,0.304946489,0,0,0.005912237,0,0.006329114,1,0.017316017,0.002783012,0.006329114,0,0.039846522,0.005912237,0.65368502,0.013623765,,0,0.481034443,0.34631498,0,0.013986014,0.002663225
368,0.002783012,0.000587544,0.00974026,0,0.000100425,0.011296076,0,0.001862197,0.000587544,0.328008112,0.000184026,0.429883291,0.321252662,0,0,0.005912237,0,0.006329114,1,0.015151515,0.002783012,0.006329114,0,0.042555018,0.005912237,0.65368502,0.013623765,,0,0.481034443,0.34631498,0,0.012237762,0.006658063
369,0.002783012,0.000587544,0.014069264,0,0.000115875,0.013674197,0,0.001862197,0.000587544,0.321225316,0.000184026,0.429883291,0.318747874,0,0,0.005912237,0,0.006329114,1,0.019480519,0.002783012,0.006329114,0,0.041995352,0.005912237,0.65368502,0.013623765,,0,0.481034443,0.34631498,0,0.015734266,0.006658063
370,0.002783012,0.000587544,0.023809524,0,0.0001854,0.029726516,0,0.001862197,0.000587544,0.383084415,0.000184026,0.429883291,0.341591546,0,0,0.005912237,0,0.006329114,1,0.038961039,0.002783012,0.006329114,0,0.048686548,0.005912237,0.65368502,0.013623765,,0,0.481034443,0.34631498,0,0.031468531,0.018642577
371,0.002783012,0.000587544,0.025974026,0,0.0001545,0.01902497,0,0.001862197,0.000587544,0.298424687,0.000184026,0.429883291,0.310327931,0,0,0.005912237,0,0.006329114,1,0.03030303,0.002783012,0.006329114,0,0.040487416,0.005912237,0.65368502,0.013623765,,0,0.481034443,0.34631498,0,0.024475524,0.00532645
372,0.033511897,0.011163337,0.004329004,0.560884354,0.001405948,0.035671819,0.191358025,0.00744879,0.011163337,0.150051781,0.001472212,0.143509961,0.112651807,0.142857143,0.813333333,0.171454871,0.142857143,0.14556962,0.439115646,0.012987013,0.033511897,0.14556962,0.00391696,0.019245578,0.171454871,0.584422024,0.005210848,0.07148289,0.191358025,0.261295169,0.415577976,0.002547039,0.052059052,0.0543693
373,0.026711838,0.007050529,0.025974026,0.571690821,0.001205098,0.061831153,0.055555556,0.00744879,0.007050529,0.156215176,0.000920132,0.141776527,0.139130308,0.092857143,0.583333333,0.109376383,0.092857143,0.126582278,0.428309179,0.062770563,0.026711838,0.126582278,0.002741872,0.022490567,0.109376383,0.376633036,0.005366874,0.067897882,0.055555556,0.16155972,0.623366964,0.002284844,0.073426573,0.0573264
374,0.030990306,0.009400705,0.008658009,0.61519174,0.001452298,0.05588585,0.111111111,0.00744879,0.009400705,0.161529846,0.001288185,0.1392968,0.132928603,0.085714286,0.7,0.130069212,0.085714286,0.132911392,0.38480826,0.043290043,0.030990306,0.132911392,0.004112808,0.023599934,0.130069212,0.515159028,0.005552257,0.059931197,0.111111111,0.139005206,0.484840972,0.003221255,0.063811189,0.058994347
375,0.066180695,0.017038778,0,0.650846414,0.001058324,0.03686088,0.111111111,0.00744879,0.017038778,0.135063551,0.001104159,0.138991016,0.163401663,0.178571429,0.583333333,0.24831395,0.178571429,0.306962025,0.349153586,0.008658009,0.066180695,0.306962025,0.004896201,0.027273331,0.24831395,0.445896032,0.005524702,0.043041825,0.111111111,0.080111811,0.554103968,0.002721836,0.05044955,0.063373844
376,0.081202143,0.019388954,0.019480519,0.238169643,0.002649672,0.214625446,0.185185185,0.003724395,0.019388954,0.228335671,0.000552079,0.275611717,0.310773808,0.285714286,0.777777778,0.323694971,0.285714286,0.389240506,0.761830357,0.058441558,0.081202143,0.389240506,0.002350176,0.05937168,0.323694971,0.65368502,0.011959025,0.051964512,0.185185185,0.080291539,0.34631498,0.001236063,0.284090909,0.333899707
377,0.045589344,0.015276146,0.004329004,0.843383017,0.000780224,0.016646849,0.135802469,0.009310987,0.015276146,0.100204563,0.001472212,0.097330395,0.077120154,0.142857143,0.666666667,0.207772897,0.142857143,0.202531646,0.156616983,0.008658009,0.045589344,0.202531646,0.007833921,0.019463063,0.207772897,0.406317177,0.005692166,0.033840304,0.135802469,0.13143471,0.593682823,0.004806912,0.020590521,0.019708844
378,0.027427141,0.008813161,0.032467532,0.455061728,0.001158749,0.065992866,0.080246914,0.00744879,0.008813161,0.124684804,0.000920132,0.136421466,0.107930104,0.064285714,0.541666667,0.097551909,0.064285714,0.07278481,0.544938272,0.090909091,0.027427141,0.07278481,0.002154328,0.030685654,0.097551909,0.376633036,0.008185464,0.087452471,0.080246914,0.111896755,0.623366964,0.001423345,0.06993007,0.035398528
379,0.019777013,0.005287897,0.012987013,0.502962963,0.000633449,0.033293698,0,0.00744879,0.005287897,0.084494505,0.000736106,0.135532988,0.090398458,0.014285714,0,0.047297895,0.014285714,0.053797468,0.497037037,0.056277056,0.019777013,0.053797468,0.00195848,0.035662132,0.047297895,0.30737004,0.009728555,0.079847909,0,0.096873124,0.69262996,0.000961382,0.040559441,0.026235134
380,0.04557686,0.012925969,0.166666667,0.33502008,0.002162997,0.208085612,0.049382716,0.005586592,0.012925969,0.120058789,0.000552079,0.190389726,0.130243816,0.1,0,0.141893686,0.1,0.113924051,0.66497992,0.261904762,0.04557686,0.113924051,0.002741872,0.049232147,0.141893686,0.376633036,0.012312534,0.043997827,0.049382716,0.110475009,0.623366964,0.001610628,0.229020979,0.117098655
381,0.062387312,0.01880141,0.035714286,0.741096734,0.001259173,0.087395957,0.024691358,0.009310987,0.01880141,0.025095189,0.000920132,0.095680779,0.037740814,0.042857143,0,0.114021712,0.042857143,0.050632911,0.258903266,0.058441558,0.062387312,0.050632911,0.006462985,0.050523086,0.114021712,0.257896472,0.013267328,0.02661597,0.024691358,0.027285678,0.742103528,0.004644601,0.077505828,0.050797526
382,0.025385594,0.007050529,0.017316017,0.522558923,0.000610274,0.026159334,0.024691358,0.009310987,0.007050529,0.06658635,0.000920132,0.09551048,0.120754376,0.028571429,0,0.076014475,0.028571429,0.088607595,0.477441077,0.032467532,0.025385594,0.088607595,0.001566784,0.024766653,0.076014475,0.257896472,0.005326481,0.121673004,0.024691358,0.066654173,0.742103528,0.000998839,0.028554779,0.016375166
383,0.018138746,0.004700353,0.004329004,0.366903073,0.000432599,0.021403092,0,0.005586592,0.004700353,0.148059181,0.000736106,0.189357212,0.108047607,0.014285714,0.722222222,0.046115448,0.014285714,0.050632911,0.633096927,0.012987013,0.018138746,0.050632911,0.000587544,0.034974883,0.046115448,0.48052753,0.009894385,0.275031686,0,0.198307926,0.51947247,0.000399536,0.022377622,0.017308915
384,0.089190203,0.025851939,0.025974026,0.738897893,0.001452298,0.114149822,0.148148148,0.005586592,0.025851939,0.106963074,0.000736106,0.186780736,0.146033343,0.114285714,0.555555556,0.290882056,0.114285714,0.265822785,0.261102107,0.034632035,0.089190203,0.265822785,0.008029769,0.04276884,0.290882056,0.48052753,0.010920186,0.016600204,0.148148148,0.152370738,0.51947247,0.00528136,0.114685315,0.101250206
385,0.160379721,0.042303173,0.007575758,0.91909621,0.000733874,0.032699168,0.074074074,0.005586592,0.042303173,0.067776887,0.000920132,0.185885033,0.057608969,0.085714286,0.75,0.319260793,0.085714286,0.113924051,0.08090379,0.036796537,0.160379721,0.113924051,0.009009009,0.066309491,0.319260793,0.584422024,0.015858372,0.018019507,0.074074074,0.110114256,0.415577976,0.007304009,0.037878788,0.030108059
386,0.030295226,0.007638073,0.014069264,0.257084608,0.000594824,0.030321046,0,0.00744879,0.007638073,0.061538322,0.000920132,0.131034205,0.122115563,0.014285714,0.7,0.070946843,0.014285714,0.091772152,0.742915392,0.021645022,0.030295226,0.091772152,0.000195848,0.039415933,0.070946843,0.376633036,0.009837139,1,0,0.057844775,0.623366964,0.000324623,0.027389277,0.016942848
387,0.05937182,0.017038778,0.006493506,0.708029197,0.001042874,0.027348395,0.080246914,0.00744879,0.017038778,0.107345133,0.001104159,0.12947259,0.117999847,0.157142857,0.583333333,0.20988441,0.157142857,0.21835443,0.291970803,0.012987013,0.05937182,0.21835443,0.004896201,0.036638779,0.20988441,0.445896032,0.009067018,0.043041825,0.080246914,0.039307022,0.554103968,0.003371081,0.049450549,0.062205042
388,0.039700614,0.013513514,0.002164502,0.693382632,0.001568173,0.057074911,0.12962963,0.00744879,0.013513514,0.127772808,0.001104159,0.129333137,0.145743141,0.1,0.583333333,0.171454871,0.1,0.148734177,0.306617368,0.056277056,0.039700614,0.148734177,0.007638073,0.022698607,0.171454871,0.445896032,0.005067233,0.026225992,0.12962963,0.121661999,0.554103968,0.004707028,0.083416583,0.092448048
389,0.067638856,0.019976498,0.008658009,0.317806268,0.000803399,0.035671819,0.012345679,0.009310987,0.019976498,0.0272356,0.001104159,0.090336548,0.026783673,0.014285714,0.688888889,0.10895408,0.014285714,0.044303797,0.682193732,0.038961039,0.067638856,0.044303797,0.001175088,0.049441856,0.10895408,0.30737004,0.012962904,0.191381496,0.012345679,0.030198857,0.69262996,0.000574332,0.033966034,0.022985624
390,0.07657076,0.02173913,0.017316017,0.894591126,0.000749324,0.038049941,0.024691358,0.00744879,0.02173913,0.062233153,0.000920132,0.126498928,0.108693414,0.042857143,0.416666667,0.15371816,0.042857143,0.091772152,0.105408874,0.04978355,0.07657076,0.091772152,0.008813161,0.040572777,0.15371816,0.376633036,0.010206923,0.018504436,0.024691358,0.055881553,0.623366964,0.006280199,0.039044289,0.021494536
391,0.036352673,0.009400705,0.038961039,0.381795818,0.001305523,0.053507729,0.055555556,0.00744879,0.009400705,0.082513705,0.001288185,0.126319203,0.116435554,0.05,0.825,0.11528862,0.05,0.14556962,0.618204182,0.047619048,0.036352673,0.14556962,0.001370936,0.031403974,0.11528862,0.515159028,0.008153309,0.187398153,0.055555556,0.092180135,0.484840972,0.001198607,0.055506993,0.022179946
392,0.048882868,0.01586369,0.012987013,0.378419753,0.002209347,0.138525565,0.148148148,0.005586592,0.01586369,0.075721125,0.000920132,0.177457555,0.164177345,0.128571429,0.75,0.216387871,0.128571429,0.189873418,0.621580247,0.023809524,0.048882868,0.189873418,0.003329416,0.042402518,0.216387871,0.584422024,0.010456704,0.055244912,0.148148148,0.095074081,0.415577976,0.001972707,0.149184149,0.162512517
393,0.018196299,0.004700353,0,0,0.001096949,0.087990488,0.018518519,0.003724395,0.004700353,0.19194526,0.000552079,0.255144568,0.279139054,0.028571429,0.777777778,0.053210132,0.028571429,0.053797468,1,0.025974026,0.018196299,0.053797468,0,0.056620534,0.053210132,0.65368502,0.011917453,,0.018518519,0.063343746,0.34631498,0,0.108391608,0.125228238
394,0.030220785,0.008813161,0.004329004,0.733242259,0.000556199,0.021403092,0.012345679,0.009310987,0.008813161,0.05229321,0.001104159,0.082086638,0.119826085,0.014285714,0.277777778,0.076014475,0.014285714,0.082278481,0.266757741,0.008658009,0.030220785,0.082278481,0.00391696,0.022059496,0.076014475,0.30737004,0.004306807,0.054752852,0.012345679,0.055179596,0.69262996,0.002072591,0.017982018,0.013759851
395,0.047288273,0.012925969,0.103896104,0.459227053,0.001483198,0.146254459,0.049382716,0.005586592,0.012925969,0.078376368,0.000552079,0.170373912,0.093030923,0.042857143,0,0.109967607,0.042857143,0.050632911,0.540772947,0.181818182,0.047288273,0.050632911,0.003133568,0.05331812,0.109967607,0.376633036,0.012972689,0.038022814,0.049382716,0.099889906,0.623366964,0.001835366,0.152097902,0.081858984
396,0.035326164,0.010575793,0,0.792003367,0.000494399,0.020214031,0.055555556,0.00744879,0.010575793,0.104740219,0.000920132,0.11855622,0.122444137,0.057142857,0.541666667,0.109376383,0.057142857,0.101265823,0.207996633,0.015151515,0.035326164,0.101265823,0.003133568,0.019105,0.109376383,0.376633036,0.004939468,0.058935361,0.055555556,0.138198579,0.623366964,0.002422184,0.01981352,0.01757639
397,0.051990947,0.014688602,0.012987013,0.748046677,0.000988799,0.015457788,0.080246914,0.00744879,0.014688602,0.081561296,0.000920132,0.118199109,0.126158912,0.078571429,0.583333333,0.165542634,0.078571429,0.183544304,0.251953323,0.017316017,0.051990947,0.183544304,0.005875441,0.034561493,0.165542634,0.376633036,0.008156673,0.029657795,0.080246914,0.035179635,0.623366964,0.003795588,0.057109557,0.074802449
398,0.007230476,0.001762632,0.008658009,0,0.0003399,0.03686088,0,0.003724395,0.001762632,0.171624644,0.000368053,0.246926013,0.238280573,0.007142857,0,0.017736711,0.007142857,0.018987342,1,0.012987013,0.007230476,0.018987342,0,0.049322999,0.017736711,0.48052753,0.011607812,,0,0.116107261,0.51947247,0,0.037296037,0.032714217
399,0.045089941,0.012338425,0.012987013,0.690552229,0.000417149,0.007134364,0,0.00744879,0.012338425,0.072193212,0.000736106,0.117711275,0.093910746,0.007142857,0,0.070946843,0.007142857,0.022151899,0.309447771,0.012987013,0.045089941,0.022151899,0.002350176,0.038619844,0.070946843,0.30737004,0.009764216,0.06590621,0,0.037550178,0.69262996,0.001335947,0.020979021,0.018756368
400,0.036123448,0.009400705,0.024891775,0.438217338,0.001205098,0.043400713,0.049382716,0.005586592,0.009400705,0.139996319,0.000920132,0.168516815,0.172889685,0.057142857,0.866666667,0.134799002,0.057142857,0.17721519,0.561782662,0.064935065,0.036123448,0.17721519,0.002350176,0.021518101,0.134799002,0.584422024,0.00576631,0.079847909,0.049382716,0.153837814,0.415577976,0.001385889,0.073426573,0.061753909
401,0.070164188,0.019976498,0.448051948,0.591382381,0.002780997,0.323424495,0.160493827,0.003724395,0.019976498,0.118464311,0.000368053,0.245693907,0.164265859,0.107142857,0,0.239445595,0.107142857,0.183544304,0.408617619,0.567099567,0.070164188,0.183544304,0.005875441,0.051881217,0.239445595,0.48052753,0.01314014,0.012927757,0.160493827,0.200847197,0.51947247,0.005556041,0.405594406,0.076108001
402,0.04395749,0.011750881,0.073593074,0.565024378,0.001544998,0.09274673,0.024691358,0.005586592,0.011750881,0.157105614,0.000736106,0.168386503,0.164411047,0.157142857,0.555555556,0.166725081,0.157142857,0.17721519,0.434975622,0.073593074,0.04395749,0.17721519,0.00391696,0.036621445,0.166725081,0.48052753,0.008583931,0.038022814,0.024691358,0.074394532,0.51947247,0.002834205,0.123076923,0.093089533
403,0.082140105,0.023501763,0,0.983122644,0.00029355,0.005350773,0.043209877,0.00744879,0.023501763,0.09711437,0.000920132,0.116821063,0.103428,0.107142857,0.5,0.221708884,0.107142857,0.215189873,0.016877356,0,0.082140105,0.215189873,0.008225617,0.031005675,0.221708884,0.376633036,0.007873423,0.020097773,0.043209877,0.069350427,0.623366964,0.005705867,0.004662005,0.005251951
404,0.06510106,0.017626322,0.043290043,0.620760897,0.001398223,0.078478002,0,0.005586592,0.017626322,0.106305152,0.000736106,0.168052133,0.115317087,0.1,0.722222222,0.159630397,0.1,0.101265823,0.379239103,0.138528139,0.06510106,0.101265823,0.003525264,0.053117211,0.159630397,0.48052753,0.012581896,0.042670046,0,0.011427432,0.51947247,0.003171313,0.10979021,0.070795721
405,0.008855489,0.002350176,0.011904762,0.246610169,0.000656624,0.042806183,0.018518519,0.003724395,0.002350176,0.172147312,0.000552079,0.244997291,0.198229267,0.014285714,0.777777778,0.026605066,0.014285714,0.022151899,0.753389831,0.017316017,0.008855489,0.022151899,0.000391696,0.03418416,0.026605066,0.65368502,0.009839864,0.330798479,0.018518519,0.214014066,0.34631498,0.000337108,0.058566434,0.061955773
406,0.061511482,0.017038778,0.126623377,0.474650478,0.001259173,0.104637337,0.074074074,0.005586592,0.017038778,0.049147327,0.000552079,0.167400152,0.131593625,0.057142857,0,0.163177739,0.057142857,0.126582278,0.525349522,0.16017316,0.061511482,0.126582278,0.001370936,0.045904022,0.163177739,0.376633036,0.011297651,0.091797936,0.074074074,0.094879711,0.623366964,0.00166057,0.126748252,0.039067572
407,0.080860736,0.019388954,0.061688312,0.838035871,0.000826574,0.068965517,0.074074074,0.005586592,0.019388954,0.046790267,0.000552079,0.164345712,0.218364305,0.042857143,0,0.23057724,0.042857143,0.329113924,0.161964129,0.090909091,0.080860736,0.329113924,0.007833921,0.045408894,0.23057724,0.376633036,0.009480275,0.012927757,0.074074074,0.038023345,0.623366964,0.004931767,0.077797203,0.039158242
408,0.038373784,0.012338425,0.017316017,0.836133157,0.000826574,0.014268728,0.234567901,0.00744879,0.012338425,0.106638185,0.001104159,0.113224618,0.111353633,0.164285714,0.533333333,0.221708884,0.164285714,0.227848101,0.163866843,0.021645022,0.038373784,0.227848101,0.007833921,0.01509901,0.221708884,0.445896032,0.004083626,0.025475285,0.234567901,0.177629824,0.554103968,0.004881825,0.035464535,0.034707531
409,0.075363625,0.02173913,0.060606061,0.852470099,0.000988799,0.059453032,0.12345679,0.005586592,0.02173913,0.07078563,0.000736106,0.163028329,0.048282606,0.1,0.722222222,0.209293187,0.1,0.101265823,0.147529901,0.069264069,0.075363625,0.101265823,0.007833921,0.054120784,0.209293187,0.48052753,0.013170585,0.017110266,0.12345679,0.133221017,0.51947247,0.006330141,0.072727273,0.043186971
410,0.024021114,0.007050529,0.017316017,0.3543379,0.001089224,0.078478002,0.012345679,0.00744879,0.007050529,0.072158598,0.000736106,0.112357743,0.065011342,0.035714286,0,0.059122369,0.035714286,0.037974684,0.6456621,0.12987013,0.024021114,0.037974684,0.001175088,0.041045302,0.059122369,0.30737004,0.010436884,0.135614702,0.012345679,0.043578566,0.69262996,0.000898955,0.081818182,0.045900283
411,0.034706286,0.008813161,0.033549784,0.351131222,0.001104674,0.079667063,0,0.005586592,0.008813161,0.021096468,0.000552079,0.161973059,0.160248056,0,0,0.074494185,0,0.075949367,0.648868778,0.043290043,0.034706286,0.075949367,0.001762632,0.051996788,0.074494185,0.376633036,0.011868054,0.070553443,0,0.033615537,0.623366964,0.000898955,0.109265734,0.102756587
412,0.034592286,0.009988249,0.038961039,0.313858364,0.000950174,0.043400713,0.030864198,0.00744879,0.009988249,0.081653589,0.000920132,0.11090272,0.06960513,0.028571429,0.7,0.070946843,0.028571429,0.025316456,0.686141636,0.067099567,0.034592286,0.025316456,0.001175088,0.03676396,0.070946843,0.376633036,0.009463043,0.163498099,0.030864198,0.055203611,0.623366964,0.000661731,0.054195804,0.02825823
413,0.031362948,0.009988249,0.012987013,0.323333333,0.001089224,0.030915577,0.055555556,0.00744879,0.009988249,0.084829286,0.001288185,0.110774348,0.079351513,0.071428571,0.825,0.118244738,0.071428571,0.107594937,0.676666667,0.032467532,0.031362948,0.107594937,0.001566784,0.02904298,0.118244738,0.515159028,0.00782664,0.163498099,0.055555556,0.090429192,0.484840972,0.000786586,0.043269231,0.03661178
414,0.038369243,0.010575793,0.08008658,0.45632931,0.001552723,0.13020214,0.049382716,0.005586592,0.010575793,0.048169851,0.000552079,0.1601876,0.127521343,0.028571429,0,0.09932558,0.028571429,0.075949367,0.54367069,0.119047619,0.038369243,0.075949367,0.002154328,0.046657308,0.09932558,0.376633036,0.011273975,0.057034221,0.049382716,0.092106452,0.623366964,0.001897794,0.159965035,0.102237589
415,0.02728487,0.007050529,0.088744589,0.238825758,0.001011974,0.100475624,0,0.005586592,0.007050529,0.095947208,0.000552079,0.160013,0.06780106,0.014285714,0,0.04966279,0.014285714,0.012658228,0.761174242,0.149350649,0.02728487,0.012658228,0.000783392,0.048065496,0.04966279,0.376633036,0.011887058,0.163498099,0,0.119559051,0.623366964,0.000486934,0.098776224,0.045171904
416,0.113405588,0.028202115,0.027056277,0.638200739,0.000996524,0.040428062,0.049382716,0.003724395,0.028202115,0.121951204,0.000920132,0.233158409,0.174649135,0.071428571,1,0.266050661,0.071428571,0.227848101,0.361799261,0.032467532,0.113405588,0.227848101,0.004308656,0.050373978,0.266050661,1,0.012546363,0.041825095,0.049382716,0.163787848,0,0.002447155,0.057692308,0.044238141
417,0.067104637,0.018213866,0.017316017,0.640900777,0.001475473,0.145065398,0.074074074,0.005586592,0.018213866,0.0945882,0.000736106,0.157871868,0.092242334,0.071428571,0.583333333,0.195103818,0.071428571,0.202531646,0.359099223,0.021645022,0.067104637,0.202531646,0.004700353,0.036055579,0.195103818,0.48052753,0.009544938,0.031051965,0.074074074,0.178112306,0.51947247,0.003608305,0.116783217,0.103785173
418,0.00967822,0.002350176,0.03030303,0.263945578,0.000525299,0.063020214,0,0.003724395,0.002350176,0.158940595,0.000368053,0.228659592,0.214584989,0.007142857,0,0.022170888,0.007142857,0.022151899,0.736054422,0.047619048,0.00967822,0.022151899,0.000587544,0.046929766,0.022170888,0.48052753,0.011151863,0.163498099,0,0.12606678,0.51947247,0.000299652,0.065268065,0.044793587
419,0.036339354,0.009988249,0.024891775,0.055747126,0.000803399,0.032699168,0.00617284,0.00744879,0.009988249,0.043951264,0.000920132,0.105460686,0.068326233,0.021428571,0.7,0.082771317,0.021428571,0.082278481,0.944252874,0.045454545,0.036339354,0.082278481,0.000195848,0.039601451,0.082771317,0.376633036,0.010033546,1,0.00617284,0.057359047,0.623366964,7.49E-05,0.043123543,0.028711275
420,0.037150859,0.010575793,0.077922078,0.473170732,0.001908073,0.137931034,0.074074074,0.005586592,0.010575793,0.166323264,0.000736106,0.153247522,0.147137832,0.142857143,0.555555556,0.159630397,0.142857143,0.164556962,0.526829268,0.125541126,0.037150859,0.164556962,0.003721112,0.023185547,0.159630397,0.48052753,0.005752932,0.040224134,0.074074074,0.148089438,0.51947247,0.002472126,0.155944056,0.083433368
421,0.013446224,0.005287897,0.034632035,0.233664559,0.002186172,0.095124851,0.098765432,0.003724395,0.005287897,0.214993197,0.000920132,0.225625303,0.191120355,0.085714286,1,0.110854442,0.085714286,0.10443038,0.766335441,0.103896104,0.013446224,0.10443038,0.001566784,0.019132802,0.110854442,1,0.00612662,0.121673004,0.098765432,0.283197753,0,0.000998839,0.147435897,0.134085008
422,0.0267233,0.007638073,0.006493506,0.860149573,0.000602549,0.01902497,0.074074074,0.009310987,0.007638073,0.084905131,0.001104159,0.068335246,0.074532185,0.1,0.375,0.119089344,0.1,0.132911392,0.139850427,0.017316017,0.0267233,0.132911392,0.006071289,0.009270996,0.119089344,0.30737004,0.002517559,0.033975224,0.074074074,0.09469245,0.69262996,0.004145181,0.020979021,0.01623101
