C0001473,C0012466,6
C0001473,C0012854,7
C0001473,C0012929,12
C0001473,C0012935,8
C0001473,C0013352,91
C0001473,C0014780,54
C0001473,C0014792,66
C0001473,C0014834,124
C0001473,C0015101,9
C0001473,C0016163,13
C0001473,C0016192,18
C0001473,C0016829,7
C0001473,C0017136,42
C0001473,C0017337,22
C0001473,C0017339,6
C0001473,C0017558,11
C0001473,C0018437,21
C0001473,C0018787,6
C0001473,C0018800,9
C0001473,C0020283,7
C0001473,C0020538,6
C0001473,C0021576,9
C0001473,C0021839,8
C0001473,C0021868,34
C0001473,C0022173,22
C0001473,C0022562,6
C0001473,C0022646,12
C0001473,C0023005,8
C0001473,C0023768,6
C0001473,C0023828,10
C0001473,C0023884,50
C0001473,C0023904,12
C0001473,C0024264,15
C0001473,C0024369,10
C0001473,C0024467,36
C0001473,C0025249,22
C0001473,C0025252,60
C0001473,C0025966,7
C0001473,C0026029,22
C0001473,C0026046,44
C0001473,C0026237,111
C0001473,C0026238,144
C0001473,C0026239,66
C0001473,C0026240,6
C0001473,C0026255,6
C0001473,C0026741,15
C0001473,C0026820,19
C0001473,C0026832,19
C0001473,C0026844,10
C0001473,C0026845,136
C0001473,C0026850,8
C0001473,C0026882,13
C0001473,C0027045,6
C0001473,C0027051,6
C0001473,C0027061,82
C0001473,C0027075,31
C0001473,C0027096,161
C0001473,C0027117,15
C0001473,C0027297,7
C0001473,C0027298,10
C0001473,C0027922,20
C0001473,C0027923,20
C0001473,C0027950,6
C0001473,C0028145,9
C0001473,C0028625,20
C0001473,C0028630,7
C0001473,C0028632,6
C0001473,C0028951,20
C0001473,C0029250,7
C0001473,C0029904,9
C0001473,C0030013,13
C0001473,C0030014,66
C0001473,C0030016,6
C0001473,C0030055,9
C0001473,C0030935,31
C0001473,C0031603,20
C0001473,C0031671,10
C0001473,C0031672,7
C0001473,C0031676,23
C0001473,C0031678,16
C0001473,C0031727,14
C0001473,C0031755,7
C0001473,C0032098,29
C0001473,C0032821,19
C0001473,C0033640,14
C0001473,C0033684,35
C0001473,C0033693,15
C0001473,C0033727,15
C0001473,C0034234,6
C0001473,C0034318,6
C0001473,C0034850,6
C0001473,C0035478,6
C0001473,C0035503,8
C0001473,C0036025,59
C0001473,C0036208,9
C0001473,C0036226,69
C0001473,C0036361,14
C0001473,C0036488,9
C0001473,C0037473,14
C0001473,C0037851,6
C0001473,C0037868,35
C0001473,C0038351,16
C0001473,C0038563,25
C0001473,C0038615,27
C0001473,C0038734,7
C0001473,C0039065,6
C0001473,C0039067,16
C0001473,C0039679,11
C0001473,C0039680,9
C0001473,C0039887,6
C0001473,C0040165,11
C0001473,C0040648,7
C0001473,C0040649,6
C0001473,C0041197,12
C0001473,C0041199,15
C0001473,C0041236,12
C0001473,C0041348,12
C0001473,C0041658,13
C0001473,C0042219,6
C0001473,C0042306,13
C0001473,C0042736,9
C0001473,C0279516,8
C0001473,C0598180,6
C0001473,C0598312,10
C0001473,C0920283,33
C0001473,C0949692,14
C0001473,C0969710,6
C0001473,C1267092,16
C0001473,C1510668,7
C0001473,C2756969,8
C0001476,C0001455,8
C0001476,C0001479,34
C0001476,C0006772,99
C0001476,C0007603,13
C0001476,C0011740,7
C0001476,C0014239,8
C0001476,C0014780,116
C0001476,C0014792,126
C0001476,C0016314,8
C0001476,C0016320,7
C0001476,C0018787,6
C0001476,C0020924,6
C0001476,C0021868,17
C0001476,C0022009,11
C0001476,C0023768,9
C0001476,C0023776,6
C0001476,C0023828,6
C0001476,C0023884,19
C0001476,C0024467,20
C0001476,C0025245,6
C0001476,C0025249,23
C0001476,C0025252,17
C0001476,C0026029,23
C0001476,C0026030,7
C0001476,C0026832,9
C0001476,C0026844,9
C0001476,C0026845,70
C0001476,C0027061,78
C0001476,C0027096,20
C0001476,C0027950,6
C0001476,C0031603,10
C0001476,C0031676,21
C0001476,C0031678,7
C0001476,C0031689,9
C0001476,C0032821,6
C0001476,C0033640,20
C0001476,C0033684,6
C0001476,C0036208,25
C0001476,C0036226,325
C0001476,C0037473,6
C0001476,C0037868,8
C0001476,C0038734,6
C0001476,C0038888,7
C0001476,C0039063,13
C0001476,C0039067,11
C0001476,C0040135,6
C0001476,C0041236,6
C0001476,C0042306,19
C0001476,C1267092,13
C0001476,C1959616,12
C0001479,C0038556,9
C0001479,C0038888,6
C0001479,C0039063,12
C0001479,C0039067,32
C0001479,C0041014,16
C0001479,C0042306,47
C0001480,C0001412,12
C0001480,C0001455,25
C0001480,C0001476,60
C0001480,C0001479,58
C0001480,C0001492,10
C0001480,C0001497,7
C0001480,C0001506,30
C0001480,C0001527,7
C0001480,C0001629,17
C0001480,C0001730,44
C0001480,C0001811,6
C0001480,C0002520,6
C0001480,C0002529,27
C0001480,C0004461,7
C0001480,C0004492,45
C0001480,C0004611,16
C0001480,C0004627,14
C0001480,C0005682,20
C0001480,C0005821,23
C0001480,C0005822,11
C0001480,C0005832,10
C0001480,C0006104,40
C0001480,C0006675,156
C0001480,C0006732,8
C0001480,C0006772,10
C0001480,C0006993,6
C0001480,C0007125,9
C0001480,C0007292,13
C0001480,C0007412,8
C0001480,C0007603,18
C0001480,C0007605,14
C0001480,C0007610,10
C0001480,C0007621,6
C0001480,C0007776,16
C0001480,C0007818,8
C0001480,C0008203,6
C0001480,C0008266,20
C0001480,C0008537,22
C0001480,C0008539,22
C0001480,C0008574,7
C0001480,C0008600,8
C0001480,C0009368,6
C0001480,C0010067,9
C0001480,C0010068,25
C0001480,C0010287,15
C0001480,C0010360,7
C0001480,C0010734,8
C0001480,C0010834,7
C0001480,C0010837,8
C0001480,C0010848,8
C0001480,C0010853,9
C0001480,C0011522,8
C0001480,C0011853,6
C0001480,C0012542,27
C0001480,C0012854,14
C0001480,C0012892,13
C0001480,C0013352,7
C0001480,C0013782,9
C0001480,C0014272,32
C0001480,C0014563,9
C0001480,C0014768,6
C0001480,C0014780,39
C0001480,C0014792,115
C0001480,C0014834,75
C0001480,C0014991,18
C0001480,C0016163,6
C0001480,C0016763,7
C0001480,C0017136,9
C0001480,C0017725,19
C0001480,C0017789,8
C0001480,C0017817,7
C0001480,C0017952,20
C0001480,C0018328,6
C0001480,C0018353,33
C0001480,C0018437,27
C0001480,C0018787,29
C0001480,C0018791,11
C0001480,C0019010,9
C0001480,C0019046,8
C0001480,C0019472,13
C0001480,C0019490,7
C0001480,C0019595,8
C0001480,C0020275,6
C0001480,C0020650,6
C0001480,C0020663,6
C0001480,C0021641,17
C0001480,C0021853,7
C0001480,C0021868,16
C0001480,C0022009,21
C0001480,C0022116,21
C0001480,C0022245,6
C0001480,C0022632,6
C0001480,C0022646,28
C0001480,C0022655,7
C0001480,C0022664,10
C0001480,C0022924,10
C0001480,C0023689,7
C0001480,C0023884,89
C0001480,C0024075,18
C0001480,C0024264,19
C0001480,C0024369,15
C0001480,C0024467,90
C0001480,C0024487,8
C0001480,C0024706,8
C0001480,C0024880,9
C0001480,C0025252,13
C0001480,C0026029,8
C0001480,C0026030,8
C0001480,C0026046,15
C0001480,C0026237,46
C0001480,C0026238,50
C0001480,C0026239,91
C0001480,C0026339,8
C0001480,C0026741,14
C0001480,C0026820,66
C0001480,C0026836,8
C0001480,C0026844,12
C0001480,C0026845,100
C0001480,C0027045,13
C0001480,C0027061,90
C0001480,C0027075,9
C0001480,C0027096,72
C0001480,C0027117,12
C0001480,C0027270,14
C0001480,C0027759,6
C0001480,C0027793,10
C0001480,C0027882,6
C0001480,C0027950,7
C0001480,C0028174,6
C0001480,C0028351,17
C0001480,C0028632,15
C0001480,C0029254,8
C0001480,C0030013,25
C0001480,C0030014,7
C0001480,C0030054,12
C0001480,C0030055,20
C0001480,C0030274,7
C0001480,C0030935,21
C0001480,C0030940,8
C0001480,C0030946,9
C0001480,C0031460,9
C0001480,C0031603,63
C0001480,C0031634,47
C0001480,C0031651,17
C0001480,C0031678,12
C0001480,C0031686,15
C0001480,C0031727,41
C0001480,C0031760,16
C0001480,C0032098,7
C0001480,C0032176,13
C0001480,C0032821,44
C0001480,C0033554,10
C0001480,C0033640,24
C0001480,C0033684,23
C0001480,C0033727,6
C0001480,C0034318,8
C0001480,C0034320,16
C0001480,C0034348,10
C0001480,C0034540,8
C0001480,C0034799,6
C0001480,C0034800,15
C0001480,C0034809,7
C0001480,C0034818,8
C0001480,C0034840,7
C0001480,C0035286,21
C0001480,C0035548,6
C0001480,C0035681,7
C0001480,C0035798,11
C0001480,C0036025,21
C0001480,C0036226,63
C0001480,C0036982,13
C0001480,C0037473,44
C0001480,C0037868,24
C0001480,C0038563,14
C0001480,C0038734,6
C0001480,C0039063,7
C0001480,C0039065,12
C0001480,C0039067,15
C0001480,C0039202,6
C0001480,C0039923,35
C0001480,C0040649,10
C0001480,C0041348,7
C0001480,C0041658,7
C0001480,C0041921,9
C0001480,C0042010,8
C0001480,C0042306,9
C0001480,C0042360,7
C0001480,C0042736,6
C0001480,C0206140,6
C0001480,C0242184,15
C0001480,C0541378,8
C0001480,C0597295,15
C0001480,C0598312,8
C0001480,C1267092,47
C0001480,C1383501,6
C0001483,C0001417,8
C0001483,C0001486,39
C0001483,C0001489,56
C0001483,C0001490,23
C0001483,C0001491,55
C0001483,C0003253,29
C0001483,C0003342,26
C0001483,C0006933,14
C0001483,C0007453,8
C0001483,C0007621,12
C0001483,C0007622,45
C0001483,C0008051,15
C0001483,C0012906,6
C0001483,C0012939,107
C0001483,C0012979,7
C0001483,C0017263,11
C0001483,C0017376,43
C0001483,C0027659,10
C0001483,C0029017,7
C0001483,C0029073,8
C0001483,C0032851,24
C0001483,C0034865,10
C0001483,C0035111,8
C0001483,C0035243,9
C0001483,C0035696,18
C0001483,C0035736,18
C0001483,C0038975,8
C0001483,C0040649,23
C0001483,C0042736,45
C0001483,C0042742,9
C0001483,C0042774,19
C0001483,C0598312,23
C0001483,C1136102,16
C0001486,C0001487,146
C0001486,C0001489,17
C0001486,C0001490,31
C0001486,C0003253,17
C0001486,C0007453,11
C0001486,C0008051,30
C0001486,C0009763,18
C0001486,C0012652,24
C0001486,C0012939,8
C0001486,C0012979,9
C0001486,C0014335,8
C0001486,C0015733,6
C0001486,C0017160,6
C0001486,C0021400,6
C0001486,C0021747,7
C0001486,C0022573,38
C0001486,C0032310,21
C0001486,C0032851,41
C0001486,C0035112,6
C0001486,C0035243,16
C0001486,C0036946,9
C0001486,C0206613,7
C0001487,C0001490,27
C0001487,C0003253,6
C0001487,C0009763,17
C0001487,C0012652,21
C0001487,C0012939,6
C0001487,C0022573,35
C0001487,C0032310,11
C0001487,C0206613,6
C0001489,C0008051,15
C0001489,C0012939,8
C0001489,C0032851,23
C0001490,C0001417,9
C0001490,C0001491,11
C0001490,C0003253,21
C0001490,C0003335,23
C0001490,C0003342,56
C0001490,C0006933,39
C0001490,C0007292,12
C0001490,C0007610,13
C0001490,C0007621,42
C0001490,C0007622,137
C0001490,C0008546,7
C0001490,C0009017,20
C0001490,C0011139,8
C0001490,C0011524,6
C0001490,C0011527,9
C0001490,C0012854,24
C0001490,C0012892,8
C0001490,C0012906,6
C0001490,C0012930,9
C0001490,C0012931,10
C0001490,C0012939,207
C0001490,C0014383,6
C0001490,C0014834,6
C0001490,C0015414,7
C0001490,C0015733,10
C0001490,C0017160,10
C0001490,C0017263,30
C0001490,C0017337,38
C0001490,C0017376,230
C0001490,C0017968,7
C0001490,C0022573,8
C0001490,C0026882,22
C0001490,C0027659,8
C0001490,C0028603,7
C0001490,C0028612,21
C0001490,C0029016,6
C0001490,C0029073,16
C0001490,C0030956,6
C0001490,C0033665,9
C0001490,C0034865,21
C0001490,C0035111,7
C0001490,C0035335,7
C0001490,C0035544,12
C0001490,C0035668,9
C0001490,C0035679,6
C0001490,C0035681,7
C0001490,C0035687,14
C0001490,C0035696,99
C0001490,C0035699,6
C0001490,C0035736,109
C0001490,C0035870,7
C0001490,C0038975,38
C0001490,C0040649,80
C0001490,C0040669,10
C0001490,C0041625,8
C0001490,C0042736,196
C0001490,C0042760,6
C0001490,C0042774,45
C0001490,C0206558,9
C0001490,C0597295,22
C0001490,C0598312,58
C0001490,C0920283,17
C0001490,C1136102,31
C0001491,C0007622,15
C0001491,C0012939,25
C0001491,C0017376,8
C0001491,C0042736,7
C0001492,C0001455,135
C0001492,C0001479,15
C0001492,C0001527,63
C0001492,C0001618,6
C0001492,C0001644,24
C0001492,C0001655,20
C0001492,C0001811,23
C0001492,C0001962,13
C0001492,C0002334,7
C0001492,C0003241,6
C0001492,C0003289,8
C0001492,C0003364,12
C0001492,C0003779,9
C0001492,C0004096,8
C0001492,C0004627,9
C0001492,C0004630,16
C0001492,C0005821,49
C0001492,C0005832,12
C0001492,C0006017,12
C0001492,C0006104,109
C0001492,C0006668,11
C0001492,C0006675,42
C0001492,C0006732,36
C0001492,C0006772,51
C0001492,C0007292,14
C0001492,C0007412,48
C0001492,C0007461,16
C0001492,C0007603,20
C0001492,C0007622,6
C0001492,C0007776,39
C0001492,C0008203,7
C0001492,C0008356,65
C0001492,C0009368,6
C0001492,C0010092,28
C0001492,C0010097,48
C0001492,C0011740,6
C0001492,C0011853,13
C0001492,C0012120,9
C0001492,C0012780,60
C0001492,C0013030,63
C0001492,C0014520,7
C0001492,C0014563,41
C0001492,C0014780,72
C0001492,C0014792,93
C0001492,C0014834,27
C0001492,C0014912,11
C0001492,C0016327,24
C0001492,C0017067,6
C0001492,C0017136,25
C0001492,C0017182,27
C0001492,C0017339,8
C0001492,C0017638,14
C0001492,C0017687,52
C0001492,C0018062,28
C0001492,C0018120,6
C0001492,C0018207,10
C0001492,C0018213,10
C0001492,C0018296,12
C0001492,C0018328,82
C0001492,C0018338,8
C0001492,C0018340,17
C0001492,C0018353,119
C0001492,C0018358,36
C0001492,C0018366,42
C0001492,C0018787,12
C0001492,C0019588,24
C0001492,C0019932,24
C0001492,C0020200,7
C0001492,C0020268,6
C0001492,C0020538,18
C0001492,C0020663,7
C0001492,C0020676,10
C0001492,C0021641,15
C0001492,C0021839,16
C0001492,C0021853,8
C0001492,C0022131,12
C0001492,C0022245,70
C0001492,C0022646,29
C0001492,C0022655,20
C0001492,C0022664,6
C0001492,C0022674,7
C0001492,C0023607,30
C0001492,C0023796,12
C0001492,C0023870,7
C0001492,C0023884,120
C0001492,C0024109,24
C0001492,C0024264,17
C0001492,C0024299,14
C0001492,C0024432,10
C0001492,C0024467,26
C0001492,C0024706,25
C0001492,C0024880,6
C0001492,C0025245,12
C0001492,C0025249,11
C0001492,C0025252,23
C0001492,C0026844,9
C0001492,C0026845,28
C0001492,C0027045,6
C0001492,C0027061,115
C0001492,C0027088,7
C0001492,C0027713,8
C0001492,C0027819,14
C0001492,C0027836,6
C0001492,C0027882,10
C0001492,C0027922,8
C0001492,C0027923,6
C0001492,C0028351,23
C0001492,C0028616,24
C0001492,C0028625,8
C0001492,C0029045,7
C0001492,C0029463,9
C0001492,C0029939,16
C0001492,C0030274,11
C0001492,C0030518,6
C0001492,C0030520,46
C0001492,C0030935,8
C0001492,C0030940,6
C0001492,C0030956,7
C0001492,C0031588,6
C0001492,C0031640,14
C0001492,C0031676,18
C0001492,C0031678,14
C0001492,C0032005,9
C0001492,C0032008,14
C0001492,C0032019,9
C0001492,C0033308,14
C0001492,C0033371,7
C0001492,C0033554,30
C0001492,C0033559,52
C0001492,C0033567,16
C0001492,C0033640,22
C0001492,C0033684,6
C0001492,C0033806,15
C0001492,C0034783,175
C0001492,C0034784,24
C0001492,C0034785,201
C0001492,C0034796,6
C0001492,C0034798,35
C0001492,C0034799,7
C0001492,C0034800,228
C0001492,C0034801,15
C0001492,C0034813,9
C0001492,C0034826,8
C0001492,C0034828,6
C0001492,C0034835,11
C0001492,C0034838,12
C0001492,C0035286,10
C0001492,C0035298,16
C0001492,C0036025,12
C0001492,C0036208,14
C0001492,C0036534,17
C0001492,C0036751,19
C0001492,C0037473,11
C0001492,C0037508,13
C0001492,C0037659,8
C0001492,C0037868,20
C0001492,C0039063,8
C0001492,C0039067,9
C0001492,C0039194,8
C0001492,C0039597,26
C0001492,C0039654,6
C0001492,C0039923,7
C0001492,C0040132,46
C0001492,C0040136,18
C0001492,C0040160,34
C0001492,C0042149,9
C0001492,C0042306,12
C0001492,C0042395,31
C0001492,C0042413,8
C0001492,C0086376,14
C0001492,C0243051,11
C0001492,C0733758,17
C0001492,C1123023,10
C0001492,C1267092,8
C0001492,C3887642,11
C0001497,C0010287,11
C0001497,C0014834,8
C0001497,C0022173,12
C0001497,C0023884,6
C0001497,C0026238,7
C0001497,C0026845,13
C0001497,C0028626,6
C0001497,C0031727,121
C0001502,C0024188,9
C0001503,C0023689,18
C0001506,C0027096,10
C0001506,C0030935,6
C0001516,C0005926,33
C0001516,C0009570,13
C0001516,C0010507,12
C0001516,C0011379,16
C0001516,C0011397,24
C0001516,C0011616,14
C0001516,C0025601,6
C0001516,C0028797,12
C0001516,C0029331,15
C0001516,C0032616,6
C0001516,C0035192,11
C0001516,C0036988,6
C0001516,C0037638,8
C0001516,C0152025,6
C0001516,C0236969,6
C0001527,C0001455,73
C0001527,C0001476,8
C0001527,C0001479,6
C0001527,C0001632,7
C0001527,C0001640,15
C0001527,C0001641,7
C0001527,C0001644,10
C0001527,C0001655,27
C0001527,C0001811,46
C0001527,C0003050,7
C0001527,C0003065,9
C0001527,C0003188,9
C0001527,C0003805,13
C0001527,C0004492,8
C0001527,C0004627,6
C0001527,C0004630,9
C0001527,C0005802,12
C0001527,C0005885,53
C0001527,C0005886,9
C0001527,C0005890,7
C0001527,C0005905,14
C0001527,C0005910,59
C0001527,C0005953,10
C0001527,C0005955,9
C0001527,C0006104,7
C0001527,C0006141,10
C0001527,C0006298,27
C0001527,C0006675,41
C0001527,C0006732,7
C0001527,C0006772,8
C0001527,C0006777,9
C0001527,C0007067,12
C0001527,C0007292,32
C0001527,C0007412,24
C0001527,C0007452,14
C0001527,C0007589,25
C0001527,C0007600,6
C0001527,C0007603,14
C0001527,C0008051,22
C0001527,C0008230,7
C0001527,C0008356,9
C0001527,C0008377,13
C0001527,C0008385,19
C0001527,C0009014,7
C0001527,C0010068,12
C0001527,C0011041,9
C0001527,C0011471,16
C0001527,C0011501,16
C0001527,C0011777,15
C0001527,C0011849,24
C0001527,C0011853,26
C0001527,C0012054,7
C0001527,C0012155,32
C0001527,C0012167,8
C0001527,C0012170,18
C0001527,C0012171,52
C0001527,C0012177,9
C0001527,C0012780,11
C0001527,C0013470,13
C0001527,C0014239,8
C0001527,C0014264,6
C0001527,C0014272,20
C0001527,C0014563,62
C0001527,C0014792,7
C0001527,C0014912,12
C0001527,C0014939,8
C0001527,C0015426,6
C0001527,C0015450,8
C0001527,C0015663,22
C0001527,C0015665,36
C0001527,C0015684,88
C0001527,C0015688,25
C0001527,C0015690,9
C0001527,C0015745,7
C0001527,C0015965,6
C0001527,C0016030,9
C0001527,C0016452,6
C0001527,C0016464,9
C0001527,C0017687,20
C0001527,C0017710,7
C0001527,C0017725,206
C0001527,C0017860,7
C0001527,C0017861,16
C0001527,C0017911,9
C0001527,C0017932,16
C0001527,C0017952,6
C0001527,C0018211,7
C0001527,C0018270,6
C0001527,C0018328,9
C0001527,C0018338,6
C0001527,C0018353,9
C0001527,C0019932,11
C0001527,C0020247,16
C0001527,C0020268,7
C0001527,C0020281,11
C0001527,C0020456,6
C0001527,C0020538,20
C0001527,C0020550,7
C0001527,C0020663,11
C0001527,C0020676,12
C0001527,C0020852,7
C0001527,C0021289,9
C0001527,C0021576,21
C0001527,C0021641,460
C0001527,C0021643,6
C0001527,C0021655,23
C0001527,C0022173,6
C0001527,C0022245,33
C0001527,C0022439,6
C0001527,C0022646,9
C0001527,C0022924,10
C0001527,C0022925,15
C0001527,C0023401,6
C0001527,C0023689,18
C0001527,C0023750,10
C0001527,C0023764,12
C0001527,C0023773,52
C0001527,C0023779,82
C0001527,C0023796,188
C0001527,C0023801,6
C0001527,C0023816,107
C0001527,C0023820,21
C0001527,C0023825,6
C0001527,C0023884,136
C0001527,C0024369,9
C0001527,C0024467,7
C0001527,C0024659,12
C0001527,C0025249,7
C0001527,C0025252,10
C0001527,C0025772,21
C0001527,C0025774,22
C0001527,C0025933,9
C0001527,C0026237,21
C0001527,C0026339,7
C0001527,C0026845,70
C0001527,C0027061,18
C0001527,C0027758,7
C0001527,C0027759,7
C0001527,C0028049,6
C0001527,C0028351,32
C0001527,C0028614,7
C0001527,C0028754,201
C0001527,C0029180,9
C0001527,C0030016,16
C0001527,C0030055,10
C0001527,C0030095,9
C0001527,C0030235,11
C0001527,C0030935,13
C0001527,C0030956,15
C0001527,C0031039,6
C0001527,C0031251,18
C0001527,C0031484,13
C0001527,C0031588,7
C0001527,C0031640,8
C0001527,C0031671,7
C0001527,C0031676,13
C0001527,C0031678,9
C0001527,C0031806,8
C0001527,C0031807,33
C0001527,C0032447,23
C0001527,C0032821,7
C0001527,C0032969,8
C0001527,C0032986,23
C0001527,C0033308,16
C0001527,C0033371,7
C0001527,C0033554,13
C0001527,C0033559,19
C0001527,C0033640,20
C0001527,C0033684,14
C0001527,C0034344,35
C0001527,C0034711,6
C0001527,C0034721,9
C0001527,C0034783,64
C0001527,C0034784,39
C0001527,C0034785,42
C0001527,C0034800,50
C0001527,C0034818,164
C0001527,C0035696,8
C0001527,C0035953,6
C0001527,C0036945,14
C0001527,C0037274,6
C0001527,C0037297,9
C0001527,C0037302,20
C0001527,C0037473,6
C0001527,C0037657,6
C0001527,C0037663,44
C0001527,C0038040,6
C0001527,C0038187,13
C0001527,C0038766,6
C0001527,C0038911,56
C0001527,C0039005,35
C0001527,C0039597,7
C0001527,C0039654,7
C0001527,C0039771,14
C0001527,C0039866,7
C0001527,C0040132,8
C0001527,C0040135,9
C0001527,C0040405,12
C0001527,C0041004,54
C0001527,C0041014,16
C0001527,C0041236,7
C0001527,C0041618,9
C0001527,C0042306,7
C0001527,C0042896,10
C0001527,C0043481,6
C0001527,C0597295,10
C0001527,C0598783,55
C0001527,C1123023,14
C0001527,C1140621,9
C0001527,C1458155,8
C0001527,C1720746,7
C0001527,C3658233,12
C0001527,C3714509,9
C0001546,C0001723,6
C0001546,C0005586,9
C0001546,C0011570,13
C0001546,C0011581,46
C0001546,C0023670,16
C0001551,C0001699,9
C0001551,C0002371,8
C0001551,C0002523,9
C0001551,C0003209,6
C0001551,C0003236,16
C0001551,C0003261,51
C0001551,C0003320,19
C0001551,C0003321,19
C0001551,C0003335,6
C0001551,C0003392,36
C0001551,C0003864,7
C0001551,C0004496,11
C0001551,C0004497,12
C0001551,C0004561,6
C0001551,C0004611,18
C0001551,C0004623,20
C0001551,C0004632,15
C0001551,C0004886,21
C0001551,C0005522,30
C0001551,C0005695,9
C0001551,C0006017,10
C0001551,C0006118,6
C0001551,C0006304,7
C0001551,C0006434,6
C0001551,C0006840,7
C0001551,C0007592,9
C0001551,C0010004,7
C0001551,C0010148,8
C0001551,C0010583,8
C0001551,C0010864,20
C0001551,C0011957,6
C0001551,C0011961,9
C0001551,C0012644,6
C0001551,C0014264,6
C0001551,C0014792,7
C0001551,C0016057,6
C0001551,C0017696,16
C0001551,C0017890,6
C0001551,C0017950,13
C0001551,C0017953,44
C0001551,C0017968,7
C0001551,C0019163,8
C0001551,C0020522,23
C0001551,C0020691,9
C0001551,C0020846,14
C0001551,C0020852,8
C0001551,C0020963,6
C0001551,C0020964,8
C0001551,C0020966,20
C0001551,C0020969,11
C0001551,C0020971,12
C0001551,C0021051,9
C0001551,C0021079,6
C0001551,C0021081,19
C0001551,C0021083,22
C0001551,C0021528,17
C0001551,C0021742,7
C0001551,C0021747,12
C0001551,C0022230,17
C0001551,C0022688,11
C0001551,C0023324,7
C0001551,C0023401,27
C0001551,C0023516,6
C0001551,C0023556,47
C0001551,C0023810,19
C0001551,C0023828,17
C0001551,C0023884,8
C0001551,C0024121,18
C0001551,C0024262,18
C0001551,C0024264,29
C0001551,C0024432,28
C0001551,C0024530,7
C0001551,C0024668,14
C0001551,C0026249,8
C0001551,C0026473,7
C0001551,C0026917,9
C0001551,C0027651,25
C0001551,C0027659,33
C0001551,C0027950,9
C0001551,C0028606,7
C0001551,C0029342,6
C0001551,C0030956,11
C0001551,C0030958,13
C0001551,C0031237,9
C0001551,C0031308,15
C0001551,C0031875,20
C0001551,C0032081,6
C0001551,C0032414,6
C0001551,C0032521,12
C0001551,C0032594,17
C0001551,C0032595,11
C0001551,C0033477,26
C0001551,C0033692,19
C0001551,C0035243,11
C0001551,C0036216,7
C0001551,C0037993,9
C0001551,C0038356,12
C0001551,C0039194,27
C0001551,C0039198,8
C0001551,C0040113,6
C0001551,C0040114,24
C0001551,C0041327,9
C0001551,C0041917,7
C0001551,C0042210,10
C0001551,C0042742,13
C0001551,C0042769,10
C0001551,C0305062,7
C0001551,C0578399,8
C0001551,C0993582,6
C0001551,C1458155,9
C0001552,C0021826,9
C0001552,C0034896,6
C0001566,C0003209,18
C0001566,C0011777,10
C0001566,C0016564,11
C0001566,C0020268,29
C0001566,C0035845,15
C0001566,C0040096,10
C0001568,C0004271,7
C0001568,C0006433,6
C0001568,C0007240,17
C0001568,C0007692,9
C0001568,C0009351,6
C0001568,C0009452,21
C0001568,C0009622,7
C0001568,C0009817,7
C0001568,C0011109,8
C0001568,C0013626,12
C0001568,C0013636,7
C0001568,C0013639,11
C0001568,C0013641,12
C0001568,C0013682,14
C0001568,C0014001,16
C0001568,C0015538,10
C0001568,C0016116,19
C0001568,C0016489,7
C0001568,C0016490,7
C0001568,C0018262,12
C0001568,C0018265,10
C0001568,C0018707,26
C0001568,C0019948,13
C0001568,C0019949,18
C0001568,C0019961,25
C0001568,C0019994,10
C0001568,C0021599,33
C0001568,C0021797,7
C0001568,C0021799,24
C0001568,C0022397,9
C0001568,C0022877,8
C0001568,C0023135,9
C0001568,C0023181,43
C0001568,C0024913,16
C0001568,C0026605,8
C0001568,C0028652,289
C0001568,C0028688,16
C0001568,C0028696,91
C0001568,C0028697,52
C0001568,C0028699,21
C0001568,C0028703,8
C0001568,C0028797,8
C0001568,C0028801,6
C0001568,C0029238,12
C0001568,C0030683,7
C0001568,C0031217,29
C0001568,C0031220,100
C0001568,C0031222,22
C0001568,C0031341,13
C0001568,C0033278,16
C0001568,C0034020,7
C0001568,C0034126,6
C0001568,C0034600,8
C0001568,C0035820,29
C0001568,C0036065,15
C0001568,C0036377,8
C0001568,C0036380,11
C0001568,C0037441,13
C0001568,C0037455,6
C0001568,C0037460,9
C0001568,C0038195,56
C0001568,C0038443,41
C0001568,C0039401,6
C0001568,C0043210,18
C0001568,C0043266,9
C0001573,C0010188,6
C0001573,C0011928,6
C0001573,C0019961,98
C0001573,C0030673,7
C0001573,C0030683,7
C0001575,C0006205,25
C0001575,C0017416,13
C0001575,C0023267,6
C0001575,C0035877,9
C0001575,C0042138,6
C0001575,C0042149,7
C0001576,C0041618,7
C0001576,C0042131,8
C0001580,C0001948,23
C0001580,C0004275,11
C0001580,C0008065,14
C0001580,C0018701,6
C0001580,C0022438,6
C0001580,C0036864,28
C0001580,C0037369,38
C0001580,C0236969,22
C0001581,C0008079,9
C0001581,C0030755,28
C0001583,C0004936,10
C0001583,C0008088,22
C0001583,C0033868,6
C0001583,C0033968,9
C0001584,C0008089,19
C0001584,C0033968,7
C0001584,C0034011,9
C0001584,C0036594,22
C0001584,C0036864,13
C0001584,C0036879,9
C0001584,C0036887,6
C0001584,C0037369,7
C0001584,C0038443,7
C0001584,C0038661,25
C0001584,C0038663,14
C0001584,C0042693,6
C0001584,C0236969,24
C0001584,C1522384,7
C0001593,C0004936,6
C0001593,C0008066,9
C0001593,C0008071,9
C0001593,C0016615,15
C0001593,C0021587,12
C0001593,C0021588,9
C0001593,C0021704,6
C0001593,C0023252,7
